project_id,source_row,source_slug,project_name,raw_developer,developer_family,mapping_basis,mapping_confidence,legal_contracting_seller,legal_seller_status,operator_or_brand_signal,district_raw,property_type_raw,location_type_evidence,official_group_source,official_project_source,source_path,source_layer,source_project_path,source_verified_at,inventory_status,registration_enabled,commercial_status,next_action,notes
PHK-P-412f950bcdfa,171,valai-layan-villas-phuket,Валай Лаян Виллас Пхукет,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=valai-layan-villas-phuket,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-07733acfdab5,172,valaya-rezidens-naiharn,Валая Резиденс Найхарн,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=valaya-rezidens-naiharn,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-bc5ea3e80371,173,vallaiya-villas-leik-vyu,Валлайя Виллас Лэйк Вью,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vallaiya-villas-leik-vyu,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c210755eaa77,174,vallaya-villas-nest,Валлая Виллас Нест,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vallaya-villas-nest,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-9f05d0139eff,175,vallaya-element-2,Валлая Элемент 2,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vallaya-element-2,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2e968127d850,176,vamdom-villas-ravai,Вамдом Виллас Раваи,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vamdom-villas-ravai,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1fdd622b9f85,177,vana-anda,Вана Анда,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vana-anda,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-93d724ae7bc8,178,veila-natai,Вейла Натай,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Пхукет,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=veila-natai,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6e8dfd193bff,179,veranda-villas-syuts,Веранда Виллас & Сьютс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Пхукет,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=veranda-villas-syuts,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2d912c95da50,180,verdana-pul-villa,Вердана Пул Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Найтон,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=verdana-pul-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ae8cdc6ab15c,181,verdi-ii-kadens,Верди II Каденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=verdi-ii-kadens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-a683165aeea1,182,vi-kata,Ви Ката,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vi-kata,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6da3576a5db8,183,vilavan-villas,Вилаван Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Янг,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vilavan-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c48e05e6bd10,184,villa-bambukovyi-sad,Вилла «Бамбуковый сад»,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-bambukovyi-sad,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e40f7c0acb74,185,villa-vertika,Вилла Вертика,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-vertika,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-d28d2267c702,186,villa-zamani,Вилла Замани,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-zamani,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-5186effd2556,187,villa-kirara,Вилла Кирара,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-kirara,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-f0808ae6ca2a,188,villa-momo,Вилла Момо,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-momo,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-4ff83a176989,189,villa-sanpao-ravai,Вилла Санпао Равай,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-sanpao-ravai,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-71479929c77d,190,villa-suksan-ravai,Вилла Суксан Равай,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-suksan-ravai,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-504ba0e98567,191,villa-surin,Вилла Сурин,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-surin,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e02107963397,192,villa-estella,Вилла Эстелла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Янг,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villa-estella,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-031dca9e85d8,193,villoft-zen-living,Виллофт Зен Ливинг,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villoft-zen-living,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-a448226a2517,194,villy-kokun,Виллы Кокун,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Янг,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=villy-kokun,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-48efefd71593,195,vimanaya-rezidens,Виманая Резиденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vimanaya-rezidens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-fb12ad4fd479,196,vings,Вингс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vings,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-7badce8b7a54,197,vindham-lya-vita,Виндхам Ля Вита,Wyndham,unknown,operator_brand_signal_only,low,unknown,not_verified,Wyndham-branded projects,Раваи,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=vindham-lya-vita,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
